"","Gene_ID","Gene_Name","AmplificationRatio"
"7319","LOC101927284..101927284.","LOC101927284",0.0162162162162162
"7320","LINC00557..100861544.","LINC00557",0.0135135135135135
"7321","ABCC4..10257.","ABCC4",0.0108108108108108
"7322","SNORD13G..109616987.","SNORD13G",0.0108108108108108
"7323","CLDN10..9071.","CLDN10",0.0108108108108108
"7324","CLDN10.AS1..100874194.","CLDN10",0.0108108108108108
"7325","DZIP1..22873.","DZIP1",0.0108108108108108
"7326","DNAJC3.DT..100289274.","DNAJC3",0.0108108108108108
"7327","DNAJC3..5611.","DNAJC3",0.0108108108108108
"7328","UGGT2..55757.","UGGT2",0.0108108108108108
"7329","HS6ST3..266722.","HS6ST3",0.0108108108108108
"7330","MIR4501..100616137.","MIR4501",0.0135135135135135
"7331","LINC00359..100887754.","LINC00359",0.0108108108108108
"7332","OXGR1..27199.","OXGR1",0.0108108108108108
"7333","LINC00456..103625683.","LINC00456",0.00810810810810811
"7334","MBNL2..10150.","MBNL2",0.00810810810810811
"7335","RAP2A..5911.","RAP2A",0.00810810810810811
"7336","IPO5..3843.","IPO5",0.0108108108108108
"7337","FARP1..10160.","FARP1",0.0108108108108108
"7338","RNF113B..140432.","RNF113B",0.0108108108108108
"7339","MIR3170..100422881.","MIR3170",0.0108108108108108
"7340","STK24..8428.","STK24",0.0108108108108108
"7341","STK24.AS1..100874069.","STK24",0.0108108108108108
"7342","SLC15A1..6564.","SLC15A1",0.0189189189189189
"7343","DOCK9..23348.","DOCK9",0.0351351351351351
"7344","DOCK9.AS1..100874096.","DOCK9",0.0459459459459459
"7345","DOCK9.DT..100861541.","DOCK9",0.0351351351351351
"7346","UBAC2.AS1..100289373.","UBAC2",0.0297297297297297
"7347","UBAC2..337867.","UBAC2",0.0135135135135135
"7348","GPR18..2841.","GPR18",0.0189189189189189
"7349","GPR183..1880.","GPR183",0.0189189189189189
"7350","FKSG29..100131561.","FKSG29",0.0108108108108108
"7351","MIR623..693208.","MIR623",0.0108108108108108
"7352","LINC01232..102725509.","LINC01232",0.0108108108108108
"7353","LINC00449..106478991.","LINC00449",0.0108108108108108
"7354","TM9SF2..9375.","TM9SF2",0.0108108108108108
"7355","LINC01039..104355149.","LINC01039",0.0108108108108108
"7356","CLYBL..171425.","CLYBL",0.00810810810810811
"7357","MIR4306..100422861.","MIR4306",0.0108108108108108
"7358","CLYBL.AS2..100874063.","CLYBL",0.0108108108108108
"7359","CLYBL.AS1..101927465.","CLYBL",0.0108108108108108
"7360","LOC101927437..101927437.","LOC101927437",0.00810810810810811
"7361","ZIC5..85416.","ZIC5",0.00810810810810811
"7362","ZIC2..7546.","ZIC2",0.00810810810810811
"7363","LINC00554..100861542.","LINC00554",0.00810810810810811
"7364","LOC105370333..105370333.","LOC105370333",0.00810810810810811
"7365","PCCA..5095.","PCCA",0.00810810810810811
"7366","PCCA.AS1..100885777.","PCCA",0.00540540540540541
"7367","GGACT..87769.","GGACT",0.00540540540540541
"7368","TMTC4..84899.","TMTC4",0.00540540540540541
"7369","NALCN.AS1..100885778.","NALCN",0.00810810810810811
"7370","LINC00411..100874161.","LINC00411",0.00810810810810811
"7371","NALCN..259232.","NALCN",0.00810810810810811
"7372","ITGBL1..9358.","ITGBL1",0.00810810810810811
"7373","FGF14..2259.","FGF14",0.0108108108108108
"7374","MIR2681..100616110.","MIR2681",0.0108108108108108
"7375","MIR4705..100616239.","MIR4705",0.0108108108108108
"7376","FGF14.IT1..283480.","FGF14",0.0108108108108108
"7377","FGF14.AS1..100874081.","FGF14",0.0108108108108108
"7378","FGF14.AS2..283481.","FGF14",0.0135135135135135
"7379","TPP2..7174.","TPP2",0.0135135135135135
"7380","METTL21C..196541.","METTL21C",0.0135135135135135
"7381","CCDC168..643677.","CCDC168",0.0135135135135135
"7382","TEX30..93081.","TEX30",0.0162162162162162
"7383","KDELC1..79070.","KDELC1",0.0162162162162162
"7384","BIVM..54841.","BIVM",0.0135135135135135
"7385","BIVM.ERCC5..100533467.","BIVM",0.0135135135135135
"7386","ERCC5..2073.","ERCC5",0.0135135135135135
"7387","METTL21EP..121952.","METTL21EP",0.0135135135135135
"7388","SLC10A2..6555.","SLC10A2",0.0135135135135135
"7389","LINC01309..104326190.","LINC01309",0.0135135135135135
"7390","DAOA.AS1..282706.","DAOA",0.0108108108108108
"7391","DAOA..267012.","DAOA",0.0108108108108108
"7392","LINC00343..144920.","LINC00343",0.0108108108108108
"7393","LINC00460..728192.","LINC00460",0.00810810810810811
"7394","EFNB2..1948.","EFNB2",0.00810810810810811
"7395","ARGLU1..55082.","ARGLU1",0.00810810810810811
"7396","LINC00551..283483.","LINC00551",0.00810810810810811
"7397","LINC00443..100874173.","LINC00443",0.00810810810810811
"7398","FAM155A..728215.","FAM155A",0.00810810810810811
"7399","SNORD31B..109616978.","SNORD31B",0.00810810810810811
"7400","MIR1267..100302286.","MIR1267",0.00810810810810811
"7401","FAM155A.IT1..100874375.","FAM155A",0.00810810810810811
"7402","LIG4..3981.","LIG4",0.00810810810810811
"7403","ABHD13..84945.","ABHD13",0.00810810810810811
"7404","TNFSF13B..10673.","TNFSF13B",0.00810810810810811
"7405","MYO16..23026.","MYO16",0.0108108108108108
"7406","MYO16.AS1..100885782.","MYO16",0.0135135135135135
"7407","LINC00399..104326054.","LINC00399",0.0135135135135135
"7408","LINC00676..101409253.","LINC00676",0.0162162162162162
"7409","IRS2..8660.","IRS2",0.0162162162162162
"7410","LINC00396..104355146.","LINC00396",0.0135135135135135
"7411","LOC105370361..105370361.","LOC105370361",0.0135135135135135
"7412","COL4A1..1282.","COL4A1",0.0135135135135135
"7413","COL4A2..1284.","COL4A2",0.0162162162162162
"7414","MIR8073..102465872.","MIR8073",0.0135135135135135
"7415","COL4A2.AS2..100129836.","COL4A2",0.0162162162162162
"7416","COL4A2.AS1..100874203.","COL4A2",0.0162162162162162
"7417","RAB20..55647.","RAB20",0.0162162162162162
"7418","NAXD..55739.","NAXD",0.0162162162162162
"7419","CARS2..79587.","CARS2",0.0162162162162162
"7420","ING1..3621.","ING1",0.0135135135135135
"7421","LINC00567..283486.","LINC00567",0.0108108108108108
"7422","LINC00346..283487.","LINC00346",0.0108108108108108
"7423","ANKRD10..55608.","ANKRD10",0.0108108108108108
"7424","LINC00431..104355135.","LINC00431",0.0108108108108108
"7425","LINC00368..101927802.","LINC00368",0.0108108108108108
"7426","ARHGEF7.AS2..100874238.","ARHGEF7",0.0108108108108108
"7427","ARHGEF7..8874.","ARHGEF7",0.0108108108108108
"7428","ARHGEF7.AS1..100874226.","ARHGEF7",0.0108108108108108
"7429","LOC101060553..101060553.","LOC101060553",0.0108108108108108
"7430","TEX29..121793.","TEX29",0.0108108108108108
"7431","LINC02337..105370369.","LINC02337",0.00810810810810811
"7432","LINC00354..101928616.","LINC00354",0.00810810810810811
"7433","SOX1.OT..100505996.","SOX1",0.00810810810810811
"7434","SOX1..6656.","SOX1",0.00810810810810811
"7435","LOC100506016..100506016.","LOC100506016",0.00810810810810811
"7436","LINC01070..101928698.","LINC01070",0.00810810810810811
"7437","LOC101928730..101928730.","LOC101928730",0.00540540540540541
"7438","LINC01043..101928752.","LINC01043",0.0027027027027027
"7439","LINC01044..104266956.","LINC01044",0.0027027027027027
"7440","SPACA7..122258.","SPACA7",0.0027027027027027
"7441","TUBGCP3..10426.","TUBGCP3",0.00540540540540541
"7442","ATP11AUN..400165.","ATP11AUN",0.00540540540540541
"7443","ATP11A..23250.","ATP11A",0.00540540540540541
"7444","ATP11A.AS1..100874205.","ATP11A",0.00540540540540541
"7445","MCF2L.AS1..100289410.","MCF2L",0.00540540540540541
"7446","MCF2L..23263.","MCF2L",0.00540540540540541
"7447","F7..2155.","F7",0.00540540540540541
"7448","F10..2159.","F10",0.00540540540540541
"7449","F10.AS1..104413892.","F10",0.00540540540540541
"7450","PROZ..8858.","PROZ",0.00540540540540541
"7451","PCID2..55795.","PCID2",0.00540540540540541
"7452","CUL4A..8451.","CUL4A",0.00540540540540541
"7453","MIR8075..102465874.","MIR8075",0.0027027027027027
"7454","LAMP1..3916.","LAMP1",0.0027027027027027
"7455","GRTP1..79774.","GRTP1",0.0027027027027027
"7456","GRTP1.AS1..100874068.","GRTP1",0.0027027027027027
"7457","LOC101928841..101928841.","LOC101928841",0.00540540540540541
"7458","ADPRHL1..113622.","ADPRHL1",0.0027027027027027
"7459","DCUN1D2..55208.","DCUN1D2",0.0027027027027027
"7460","TMCO3..55002.","TMCO3",0.0027027027027027
"7461","TFDP1..7027.","TFDP1",0.00540540540540541
"7462","ATP4B..496.","ATP4B",0.00540540540540541
"7463","GRK1..6011.","GRK1",0.00540540540540541
"7464","LINC00552..100130386.","LINC00552",0.00540540540540541
"7465","TMEM255B..348013.","TMEM255B",0.00540540540540541
"7466","GAS6.AS1..650669.","GAS6",0.00540540540540541
"7467","GAS6..2621.","GAS6",0.00540540540540541
"7468","GAS6.AS2..100506394.","GAS6",0.00540540540540541
"7469","LINC00454..100874178.","LINC00454",0.00540540540540541
"7470","LINC00452..643365.","LINC00452",0.00540540540540541
"7471","LINC00565..100861555.","LINC00565",0.00540540540540541
"7472","RASA3..22821.","RASA3",0.0027027027027027
"7473","CDC16..8881.","CDC16",0.0027027027027027
"7474","MIR548AR..100847035.","MIR548AR",0.0027027027027027
"7475","MIR4502..100616227.","MIR4502",0.0027027027027027
"7476","UPF3A..65110.","UPF3A",0.0027027027027027
"7477","CHAMP1..283489.","CHAMP1",0.0027027027027027
"7478","LINC01054..104355150.","LINC01054",0.0027027027027027
"7479","OR11H12..440153.","OR11H12",0.0108108108108108
"7480","LINC02297..642426.","LINC02297",0.0108108108108108
"7481","POTEM..641455.","POTEM",0.0108108108108108
"7482","LOC100508046..100508046.","LOC100508046",0.0108108108108108
"7483","POTEG..404785.","POTEG",0.00810810810810811
"7484","LOC101929572..101929572.","LOC101929572",0.00810810810810811
"7485","OR11H2..79334.","OR11H2",0.00810810810810811
"7486","OR4Q3..441669.","OR4Q3",0.00810810810810811
"7487","OR4M1..441670.","OR4M1",0.00810810810810811
"7488","OR4N2..390429.","OR4N2",0.00810810810810811
"7489","OR4K3..283617.","OR4K3",0.00810810810810811
"7490","OR4K2..390431.","OR4K2",0.00810810810810811
"7491","OR4K5..79317.","OR4K5",0.00810810810810811
"7492","OR4K1..79544.","OR4K1",0.00810810810810811
"7493","OR4K15..81127.","OR4K15",0.00810810810810811
"7494","OR4Q2..390432.","OR4Q2",0.00810810810810811
"7495","OR4K14..122740.","OR4K14",0.00810810810810811
"7496","OR4K13..390433.","OR4K13",0.00810810810810811
"7497","OR4L1..122742.","OR4L1",0.00540540540540541
"7498","OR4K17..390436.","OR4K17",0.00540540540540541
"7499","OR4N5..390437.","OR4N5",0.00540540540540541
"7500","OR11G2..390439.","OR11G2",0.00540540540540541
"7501","OR11H6..122748.","OR11H6",0.00540540540540541
"7502","OR11H7..390441.","OR11H7",0.00540540540540541
"7503","OR11H4..390442.","OR11H4",0.00540540540540541
"7504","TTC5..91875.","TTC5",0.00540540540540541
"7505","CCNB1IP1..57820.","CCNB1IP1",0.00540540540540541
"7506","SNORA79B..109616976.","SNORA79B",0.00540540540540541
"7507","SNORD126..100113391.","SNORD126",0.00540540540540541
"7508","RPPH1..85495.","RPPH1",0.00540540540540541
"7509","PARP2..10038.","PARP2",0.00540540540540541
"7510","TEP1..7011.","TEP1",0.00540540540540541
"7511","KLHL33..123103.","KLHL33",0.00540540540540541
"7512","OSGEP..55644.","OSGEP",0.00540540540540541
"7513","APEX1..328.","APEX1",0.00540540540540541
"7514","PIP4P1..90809.","PIP4P1",0.00540540540540541
"7515","PNP..4860.","PNP",0.00540540540540541
"7516","RNASE10..338879.","RNASE10",0.00540540540540541
"7517","RNASE9..390443.","RNASE9",0.00540540540540541
"7518","RNASE11..122651.","RNASE11",0.00540540540540541
"7519","LOC254028..254028.","LOC254028",0.00540540540540541
"7520","RNASE12..493901.","RNASE12",0.00540540540540541
"7521","OR6S1..341799.","OR6S1",0.00540540540540541
"7522","ANG..283.","ANG",0.00540540540540541
"7523","RNASE4..6038.","RNASE4",0.00540540540540541
"7524","EDDM3A..10876.","EDDM3A",0.00540540540540541
"7525","EDDM3B..64184.","EDDM3B",0.00540540540540541
"7526","RNASE6..6039.","RNASE6",0.00540540540540541
"7527","RNASE1..6035.","RNASE1",0.00540540540540541
"7528","RNASE3..6037.","RNASE3",0.00540540540540541
"7529","ECRP..643332.","ECRP",0.00540540540540541
"7530","RNASE2..6036.","RNASE2",0.00540540540540541
"7531","METTL17..64745.","METTL17",0.00540540540540541
"7532","LOC101929718..101929718.","LOC101929718",0.00540540540540541
"7533","SLC39A2..29986.","SLC39A2",0.00540540540540541
"7534","NDRG2..57447.","NDRG2",0.00540540540540541
"7535","MIR6717..102465428.","MIR6717",0.00540540540540541
"7536","TPPP2..122664.","TPPP2",0.00540540540540541
"7537","RNASE13..440163.","RNASE13",0.00540540540540541
"7538","RNASE7..84659.","RNASE7",0.00540540540540541
"7539","RNASE8..122665.","RNASE8",0.00540540540540541
"7540","ARHGEF40..55701.","ARHGEF40",0.0027027027027027
"7541","ZNF219..51222.","ZNF219",0.0027027027027027
"7542","TMEM253..643382.","TMEM253",0.0027027027027027
"7543","OR5AU1..390445.","OR5AU1",0.0027027027027027
"7544","LINC00641..283624.","LINC00641",0
"7545","HNRNPC..3183.","HNRNPC",0.0027027027027027
"7546","RPGRIP1..57096.","RPGRIP1",0.00810810810810811
"7547","SUPT16H..11198.","SUPT16H",0.0027027027027027
"7548","CHD8..57680.","CHD8",0.0027027027027027
"7549","SNORD9..692053.","SNORD9",0.00810810810810811
"7550","SNORD8..319103.","SNORD8",0.00810810810810811
"7551","RAB2B..84932.","RAB2B",0
"7552","TOX4..9878.","TOX4",0
"7553","METTL3..56339.","METTL3",0
"7554","SALL2..6297.","SALL2",0
"7555","OR10G3..26533.","OR10G3",0
"7556","OR10G2..26534.","OR10G2",0.0027027027027027
"7557","OR4E2..26686.","OR4E2",0.0027027027027027
"7558","OR4E1..26687.","OR4E1",0.0027027027027027
"7559","LOC105370401..105370401.","LOC105370401",0.0027027027027027
"7560","LINC02332..105370400.","LINC02332",0.0027027027027027
"7561","DAD1..1603.","DAD1",0.0027027027027027
"7562","ABHD4..63874.","ABHD4",0.0027027027027027
"7563","OR6J1..79549.","OR6J1",0.0027027027027027
"7564","OXA1L..5018.","OXA1L",0.00540540540540541
"7565","SLC7A7..9056.","SLC7A7",0.00540540540540541
"7566","MRPL52..122704.","MRPL52",0.00540540540540541
"7567","MMP14..4323.","MMP14",0.00540540540540541
"7568","LRP10..26020.","LRP10",0.00540540540540541
"7569","REM2..161253.","REM2",0.00540540540540541
"7570","RBM23..55147.","RBM23",0.00540540540540541
"7571","PRMT5.AS1..100505758.","PRMT5",0.00540540540540541
"7572","PRMT5..10419.","PRMT5",0.00540540540540541
"7573","LOC101926933..101926933.","LOC101926933",0.00540540540540541
"7574","HAUS4..54930.","HAUS4",0.00540540540540541
"7575","MIR4707..100616424.","MIR4707",0.00540540540540541
"7576","AJUBA..84962.","AJUBA",0.00540540540540541
"7577","C14orf93..60686.","C14orf93",0.00540540540540541
"7578","PSMB5..5693.","PSMB5",0.00540540540540541
"7579","PSMB11..122706.","PSMB11",0.00540540540540541
"7580","CDH24..64403.","CDH24",0.00540540540540541
"7581","ACIN1..22985.","ACIN1",0.00540540540540541
"7582","C14orf119..55017.","C14orf119",0.00540540540540541
"7583","LMLN2..100128908.","LMLN2",0.00540540540540541
"7584","CEBPE..1053.","CEBPE",0.00540540540540541
"7585","SLC7A8..23428.","SLC7A8",0.00540540540540541
"7586","RNF212B..100507650.","RNF212B",0.00540540540540541
"7587","HOMEZ..57594.","HOMEZ",0.00540540540540541
"7588","PPP1R3E..90673.","PPP1R3E",0.00540540540540541
"7589","BCL2L2..599.","BCL2L2",0.00540540540540541
"7590","BCL2L2.PABPN1..100529063.","BCL2L2",0.00540540540540541
"7591","PABPN1..8106.","PABPN1",0.00540540540540541
"7592","SLC22A17..51310.","SLC22A17",0.00540540540540541
"7593","EFS..10278.","EFS",0.00540540540540541
"7594","IL25..64806.","IL25",0.00540540540540541
"7595","CMTM5..116173.","CMTM5",0.00540540540540541
"7596","MYH6..4624.","MYH6",0.00540540540540541
"7597","MIR208A..406990.","MIR208A",0.00540540540540541
"7598","MYH7..4625.","MYH7",0.00540540540540541
"7599","MHRT..104564225.","MHRT",0.00540540540540541
"7600","MIR208B..100126336.","MIR208B",0.00540540540540541
"7601","NGDN..25983.","NGDN",0.00540540540540541
"7602","THTPA..79178.","THTPA",0.00540540540540541
"7603","ZFHX2..85446.","ZFHX2",0.00540540540540541
"7604","AP1G2..8906.","AP1G2",0.00540540540540541
"7605","LOC102724814..102724814.","LOC102724814",0.00540540540540541
"7606","JPH4..84502.","JPH4",0.00540540540540541
"7607","DHRS2..10202.","DHRS2",0.00540540540540541
"7608","DHRS4.AS1..55449.","DHRS4",0.00540540540540541
"7609","DHRS4..10901.","DHRS4",0.00540540540540541
"7610","DHRS4L2..317749.","DHRS4L2",0.00540540540540541
"7611","DHRS4L1..728635.","DHRS4L1",0.00540540540540541
"7612","CARMIL3..90668.","CARMIL3",0.00540540540540541
"7613","CPNE6..9362.","CPNE6",0.00540540540540541
"7614","NRL..4901.","NRL",0.00540540540540541
"7615","PCK2..5106.","PCK2",0.00540540540540541
"7616","DCAF11..80344.","DCAF11",0.00540540540540541
"7617","FITM1..161247.","FITM1",0.00540540540540541
"7618","PSME1..5720.","PSME1",0.00540540540540541
"7619","EMC9..51016.","EMC9",0.00540540540540541
"7620","PSME2..5721.","PSME2",0.00540540540540541
"7621","MIR7703..102465801.","MIR7703",0.00540540540540541
"7622","RNF31..55072.","RNF31",0.00540540540540541
"7623","IRF9..10379.","IRF9",0.00540540540540541
"7624","REC8..9985.","REC8",0.00540540540540541
"7625","IPO4..79711.","IPO4",0.00540540540540541
"7626","TM9SF1..10548.","TM9SF1",0.00540540540540541
"7627","TSSK4..283629.","TSSK4",0.00540540540540541
"7628","CHMP4A..29082.","CHMP4A",0.00540540540540541
"7629","MDP1..145553.","MDP1",0.00540540540540541
"7630","NEDD8.MDP1..100528064.","NEDD8",0.00540540540540541
"7631","NEDD8..4738.","NEDD8",0.00540540540540541
"7632","GMPR2..51292.","GMPR2",0.00540540540540541
"7633","TINF2..26277.","TINF2",0.00540540540540541
"7634","TGM1..7051.","TGM1",0.00540540540540541
"7635","RABGGTA..5875.","RABGGTA",0.00540540540540541
"7636","DHRS1..115817.","DHRS1",0.00810810810810811
"7637","NOP9..161424.","NOP9",0.00810810810810811
"7638","CIDEB..27141.","CIDEB",0.00810810810810811
"7639","LTB4R2..56413.","LTB4R2",0.00810810810810811
"7640","LTB4R..1241.","LTB4R",0.00810810810810811
"7641","ADCY4..196883.","ADCY4",0.00810810810810811
"7642","RIPK3..11035.","RIPK3",0.00810810810810811
"7643","NFATC4..4776.","NFATC4",0.00810810810810811
"7644","NYNRIN..57523.","NYNRIN",0.00810810810810811
"7645","CBLN3..643866.","CBLN3",0.00810810810810811
"7646","KHNYN..23351.","KHNYN",0.00810810810810811
"7647","SDR39U1..56948.","SDR39U1",0.00810810810810811
"7648","LOC101927045..101927045.","LOC101927045",0.00810810810810811
"7649","CMA1..1215.","CMA1",0.00810810810810811
"7650","CTSG..1511.","CTSG",0.00810810810810811
"7651","GZMH..2999.","GZMH",0.00810810810810811
"7652","GZMB..3002.","GZMB",0.00810810810810811
"7653","STXBP6..29091.","STXBP6",0.00810810810810811
"7654","NOVA1..4857.","NOVA1",0.0108108108108108
"7655","LINC02588..102725045.","LINC02588",0.0108108108108108
"7656","LINC02294..101927062.","LINC02294",0.0108108108108108
"7657","LINC02293..102724890.","LINC02293",0.0108108108108108
"7658","MIR4307HG..101927081.","MIR4307HG",0.0108108108108108
"7659","MIR4307..100423019.","MIR4307",0.00810810810810811
"7660","LOC728755..728755.","LOC728755",0.00810810810810811
"7661","LINC00645..100505967.","LINC00645",0.00810810810810811
"7662","MIR3171..100422830.","MIR3171",0.00810810810810811
"7663","FOXG1.AS1..103695363.","FOXG1",0.0135135135135135
"7664","FOXG1..2290.","FOXG1",0.0135135135135135
"7665","LINC01551..387978.","LINC01551",0.0135135135135135
"7666","LINC02282..105370424.","LINC02282",0.0135135135135135
"7667","PRKD1..5587.","PRKD1",0.0135135135135135
"7668","G2E3.AS1..105370431.","G2E3",0.0162162162162162
"7669","G2E3..55632.","G2E3",0.0162162162162162
"7670","SCFD1..23256.","SCFD1",0.0162162162162162
"7671","COCH..1690.","COCH",0.0162162162162162
"7672","LOC100506071..100506071.","LOC100506071",0.0162162162162162
"7673","STRN3..29966.","STRN3",0.0189189189189189
"7674","MIR624..693209.","MIR624",0.0189189189189189
"7675","AP4S1..11154.","AP4S1",0.0189189189189189
"7676","HECTD1..25831.","HECTD1",0.0189189189189189
"7677","HEATR5A..25938.","HEATR5A",0.027027027027027
"7678","LOC101927124..101927124.","LOC101927124",0.0243243243243243
"7679","DTD2..112487.","DTD2",0.0216216216216216
"7680","GPR33..2856.","GPR33",0.0216216216216216
"7681","NUBPL..80224.","NUBPL",0.0216216216216216
"7682","LINC02313..105370439.","LINC02313",0.0216216216216216
"7683","ARHGAP5.AS1..84837.","ARHGAP5",0.0216216216216216
